Year,Estimated Value,Sale Price,Residential,Month,Quarter,rooms_per_bathroom,price_per_sqft,price_to_estimated_ratio,value_area_interaction,rooms_area_interaction,area_per_room,is_recent_sale,Locality_Fairfield,Locality_Greenwich,Locality_Norwalk,Locality_Stamford,Locality_Unknown,Locality_Waterbury,Locality_West Hartford,Property_Four Family,Property_Single Family,Property_Three Family,Property_Two Family,Face_North,Face_South,Face_West
2018,157710.0,305000.0,1,4,2,1.5,301.08588351431393,1.933929364022573,159760230.0,3039.0,337.6666666666667,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
2018,67160.0,27000.0,1,4,2,1.5,28.481012658227847,0.40202501488981535,63667680.0,2844.0,316.0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
2018,258970.0,354500.0,1,4,2,1.0,384.90770901194355,1.3688844267675793,238511370.0,2763.0,307.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2018,587670.0,825000.0,1,4,2,1.5,825.8258258258259,1.4038490989841237,587082330.0,2997.0,333.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2018,334450.0,553500.0,1,4,2,1.5,512.0259019426456,1.6549558977425625,361540450.0,3243.0,360.3333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2018,203600.0,264900.0,1,4,2,1.5,241.6970802919708,1.3010805500982319,223145600.0,3288.0,365.3333333333333,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2018,220280.0,450000.0,1,4,2,3.0,436.4694471387003,2.0428545487561287,227108680.0,3093.0,343.6666666666667,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2018,231550.0,300000.0,1,4,2,1.5,300.3003003003003,1.295616497516735,231318450.0,2997.0,333.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2018,841231.25,1335000.0,1,4,2,1.5,1245.3358208955224,1.5869595904812144,901799900.0,3216.0,357.3333333333333,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2018,209650.0,436000.0,1,4,2,1.5,422.48062015503876,2.0796565704746004,216358800.0,3096.0,344.0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2018,77040.0,85000.0,1,4,2,3.0,91.69363538295578,1.1033229491173417,71416080.0,2781.0,309.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2018,263220.0,430000.0,3,4,2,1.2,346.3552154651631,1.6336144669857913,326787630.0,7449.0,206.91666666666666,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
2018,57320.0,83200.0,1,4,2,3.0,83.03393213572855,1.4515003489183531,57434640.0,3006.0,334.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2018,254880.0,450000.0,1,4,2,1.0,410.5839416058394,1.765536723163842,279348480.0,3288.0,365.3333333333333,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
2018,114060.0,145000.0,1,5,2,1.0,145.7286432160804,1.2712607399614237,113489700.0,2985.0,331.6666666666667,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
2018,189770.0,329000.0,1,5,2,3.0,326.71300893743796,1.733677609738104,191098390.0,3021.0,335.6666666666667,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2018,29870.0,100000.0,1,5,2,3.0,93.37068160597572,3.3478406427854033,31990770.0,3213.0,357.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2018,75460.0,90000.0,1,5,2,3.0,87.97653958944281,1.192684866154254,77195580.0,3069.0,341.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
2018,405400.0,1335000.0,1,5,2,1.5,1397.9057591623036,3.2930439072520965,387157000.0,2865.0,318.3333333333333,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
2018,405400.0,975000.0,1,5,2,3.0,898.6175115207374,2.405032067094228,439859000.0,3255.0,361.6666666666667,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2018,184520.0,325000.0,1,5,2,1.5,323.3830845771144,1.7613266854541514,185442600.0,3015.0,335.0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
2018,291370.0,533750.0,1,5,2,3.0,502.5894538606403,1.8318632666369221,309434940.0,3186.0,354.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2018,415070.0,668000.0,1,5,2,1.5,703.1578947368421,1.609367094706917,394316500.0,2850.0,316.6666666666667,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
2018,349020.0,596000.0,1,5,2,1.0,585.4616895874263,1.7076385307432238,355302360.0,3054.0,339.3333333333333,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2018,279300.0,465000.0,1,5,2,1.5,473.5234215885947,1.664876476906552,274272600.0,2946.0,327.3333333333333,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2018,295540.0,646000.0,1,5,2,3.0,682.1541710665259,2.1858293293631994,279876380.0,2841.0,315.6666666666667,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2018,130970.0,145000.0,1,5,2,3.0,149.9482936918304,1.1071237688020157,126647990.0,2901.0,322.3333333333333,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2018,549980.0,717500.0,1,5,2,1.0,730.6517311608961,1.304592894287065,540080360.0,2946.0,327.3333333333333,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
2018,88910.0,10000.0,1,5,2,1.5,9.354536950420954,0.11247328759419638,95044790.0,3207.0,356.3333333333333,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2018,266830.0,575000.0,3,5,2,1.0,463.14941602899717,2.1549301053104974,331269445.0,7449.0,206.91666666666666,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2018,494990.0,735000.0,1,5,2,1.5,742.4242424242424,1.4848784823935837,490040100.0,2970.0,330.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2018,288780.0,525000.0,1,5,2,3.0,504.8076923076923,1.817992935798878,300331200.0,3120.0,346.6666666666667,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2018,351890.0,475000.0,1,5,2,3.0,434.583714547118,1.3498536474466452,384615770.0,3279.0,364.3333333333333,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2018,188930.0,302500.0,2,5,2,2.0,243.6568666935159,1.6011221087175145,234556595.0,4966.0,310.375,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2018,342750.0,589000.0,1,5,2,1.0,550.9822263797942,1.7184536834427426,366399750.0,3207.0,356.3333333333333,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2018,644970.0,760000.0,1,5,2,1.5,729.3666026871401,1.1783493805913454,672058740.0,3126.0,347.3333333333333,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2018,200130.0,349900.0,1,5,2,3.0,371.8384697130712,1.7483635636836057,188322330.0,2823.0,313.6666666666667,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2018,205150.0,365000.0,2,5,2,1.3333333333333333,293.99919452275475,1.7791859614915915,254693725.0,4966.0,310.375,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2018,841231.25,1155000.0,1,5,2,1.5,1156.1561561561562,1.3729875108657696,840390018.75,2997.0,333.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2018,246830.0,409900.0,1,5,2,3.0,431.9283456269758,1.6606571324393307,234241670.0,2847.0,316.3333333333333,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2018,602820.0,792000.0,1,5,2,1.0,865.5737704918033,1.3138250223947447,551580300.0,2745.0,305.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2018,39050.0,27000.0,3,5,2,1.2,21.747885622231173,0.6914212548015365,48480575.0,7449.0,206.91666666666666,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
2018,85760.0,43000.0,1,5,2,3.0,46.73913043478261,0.5013992537313433,78899200.0,2760.0,306.6666666666667,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2018,385510.0,575000.0,1,5,2,1.0,626.3616557734205,1.4915306995927473,353898180.0,2754.0,306.0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2018,96480.0,160000.0,1,5,2,1.5,170.94017094017093,1.658374792703151,90305280.0,2808.0,312.0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
2018,364000.0,440000.0,1,5,2,1.5,412.37113402061857,1.2087912087912087,388388000.0,3201.0,355.6666666666667,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
2018,408520.0,745000.0,1,5,2,1.0,769.6280991735537,1.8236561245471459,395447360.0,2904.0,322.6666666666667,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
2018,192710.0,215000.0,1,5,2,3.0,220.9660842754368,1.1156660266722018,187506830.0,2919.0,324.3333333333333,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2018,184330.0,260150.0,1,5,2,1.0,257.0652173913044,1.4113275104432268,186541960.0,3036.0,337.3333333333333,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
2018,210140.0,347500.0,1,5,2,1.5,360.10362694300517,1.6536594651184924,202785100.0,2895.0,321.6666666666667,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2018,317940.0,515000.0,1,5,2,1.5,502.4390243902439,1.6198024784550544,325888500.0,3075.0,341.6666666666667,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
2018,91750.0,117000.0,1,5,2,1.5,108.83720930232558,1.2752043596730245,98631250.0,3225.0,358.3333333333333,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
2018,28790.0,11000.0,1,5,2,3.0,10.989010989010989,0.38207711010767625,28818790.0,3003.0,333.6666666666667,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2018,121030.0,177000.0,1,5,2,1.0,170.19230769230768,1.4624473271089813,125871200.0,3120.0,346.6666666666667,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2018,112690.0,175000.0,1,5,2,1.5,193.15673289183223,1.5529328245629603,102097140.0,2718.0,302.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2018,81020.0,72341.0,2,5,2,1.3333333333333333,58.269029399919454,0.8928783016539126,100586330.0,4966.0,310.375,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2018,59880.0,79000.0,1,5,2,1.5,85.31317494600432,1.319305277221109,55448880.0,2778.0,308.6666666666667,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2018,135170.0,194000.0,1,5,2,3.0,183.19169027384325,1.4352297107346306,143145030.0,3177.0,353.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2018,302920.0,581025.0,1,5,2,3.0,568.5176125244618,1.918080681368018,309584240.0,3066.0,340.6666666666667,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2018,70430.0,135000.0,3,5,2,1.5,108.73942811115586,1.916796819537129,87438845.0,7449.0,206.91666666666666,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2018,590940.0,626000.0,1,5,2,1.0,601.9230769230769,1.0593292043185434,614577600.0,3120.0,346.6666666666667,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2018,405400.0,410000.0,1,6,2,1.0,397.6721629485936,1.0113468179575729,417967400.0,3093.0,343.6666666666667,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2018,84700.0,129000.0,1,6,2,1.5,129.12912912912913,1.5230224321133412,84615300.0,2997.0,333.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2018,161620.0,310000.0,2,6,2,1.0,249.69794603302458,1.9180794456131667,200651230.0,4966.0,310.375,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2018,299250.0,182500.0,1,6,2,1.5,168.20276497695852,0.6098579782790309,324686250.0,3255.0,361.6666666666667,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2018,698740.0,975000.0,1,6,2,3.0,975.975975975976,1.3953688067092194,698041260.0,2997.0,333.0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2018,310290.0,525000.0,1,6,2,1.0,525.5255255255255,1.6919655805859035,309979710.0,2997.0,333.0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2018,95930.0,64600.0,1,6,2,3.0,69.76241900647948,0.6734076931095591,88831180.0,2778.0,308.6666666666667,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
2018,77640.0,59000.0,1,6,2,3.0,58.35806132542037,0.7599175682637815,78494040.0,3033.0,337.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2018,271080.0,412500.0,1,6,2,1.5,391.73789173789174,1.5216910137228863,285447240.0,3159.0,351.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2018,118150.0,155000.0,1,6,2,1.5,170.32967032967034,1.311891663140076,107516500.0,2730.0,303.3333333333333,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2018,589680.0,855000.0,1,6,2,1.5,855.8558558558559,1.44993894993895,589090320.0,2997.0,333.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2018,209650.0,290000.0,1,6,2,1.5,291.75050301810865,1.3832578106367757,208392100.0,2982.0,331.3333333333333,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2018,55320.0,143000.0,3,6,2,1.2,115.18324607329843,2.584960231381056,68679780.0,7449.0,206.91666666666666,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2018,196510.0,340500.0,1,6,2,1.0,323.0550284629981,1.7327362475192103,207121540.0,3162.0,351.3333333333333,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2018,93310.0,159500.0,1,6,2,3.0,158.0773042616452,1.709355910406173,94149790.0,3027.0,336.3333333333333,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2018,258790.0,385000.0,1,6,2,3.0,400.624349635796,1.4876927238301325,248697190.0,2883.0,320.3333333333333,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2018,454830.0,720000.0,1,6,2,1.0,703.8123167155425,1.5830090363432492,465291090.0,3069.0,341.0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
2018,273130.0,465000.0,1,6,2,1.5,464.53546453546454,1.702485995679713,273403130.0,3003.0,333.6666666666667,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
2018,31970.0,30000.0,2,6,2,1.0,24.164317358034637,0.9383797309978105,39690755.0,4966.0,310.375,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2018,362250.0,160000.0,1,6,2,1.0,161.94331983805668,0.4416839199447895,357903000.0,2964.0,329.3333333333333,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2018,800700.0,1335000.0,1,6,2,1.5,1327.037773359841,1.667291120269764,805504200.0,3018.0,335.3333333333333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2018,193420.0,385000.0,2,6,2,1.3333333333333333,310.10873942811116,1.990487023058629,240130930.0,4966.0,310.375,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2018,515560.0,660000.0,1,6,2,3.0,656.0636182902584,1.2801613779191559,518653360.0,3018.0,335.3333333333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2018,456190.0,560000.0,1,6,2,3.0,529.8013245033112,1.2275586926499924,482192830.0,3171.0,352.3333333333333,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
2018,732410.0,910500.0,1,6,2,1.5,921.5587044534414,1.2431561557051378,723621080.0,2964.0,329.3333333333333,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2018,209650.0,605000.0,1,6,2,1.5,605.6056056056057,2.88576198425948,209440350.0,2997.0,333.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2018,277970.0,420000.0,1,6,2,1.0,383.2116788321168,1.510954419541677,304655120.0,3288.0,365.3333333333333,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
2018,236705.0,800000.0,1,6,2,1.0,800.8008008008009,3.3797342683931477,236468295.0,2997.0,333.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
2018,841231.25,1335000.0,1,6,2,3.0,1392.0750782064652,1.5869595904812144,806740768.75,2877.0,319.6666666666667,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
2018,383350.0,545000.0,1,6,2,1.0,504.16281221091583,1.4216773183774618,414401350.0,3243.0,360.3333333333333,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2018,161700.0,273000.0,1,6,2,1.0,273.2732732732733,1.6883116883116882,161538300.0,2997.0,333.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2018,189910.0,222075.0,1,6,2,1.5,244.84564498346197,1.169369701437523,172248370.0,2721.0,302.3333333333333,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2018,82860.0,108000.0,1,6,2,3.0,111.22554067971164,1.3034033309196236,80457060.0,2913.0,323.6666666666667,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2018,64310.0,138500.0,3,6,2,1.2,111.55859846959324,2.153630850567563,79840865.0,7449.0,206.91666666666666,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
2018,268390.0,529000.0,1,6,2,1.5,566.3811563169165,1.9710123327992846,250676260.0,2802.0,311.3333333333333,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
2018,341040.0,500000.0,1,6,2,1.5,473.93364928909955,1.4661036828524514,359797200.0,3165.0,351.6666666666667,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2018,61510.0,70000.0,1,6,2,1.0,75.67567567567568,1.1380263371809463,56896750.0,2775.0,308.3333333333333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2018,426588.0,722500.0,1,6,2,3.0,723.2232232232233,1.6936716457096777,426161412.0,2997.0,333.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2018,219740.0,330500.0,2,6,2,2.0,266.2102295610149,1.5040502411941385,272807210.0,4966.0,310.375,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
2018,209650.0,814900.0,1,6,2,1.5,866.9148936170212,3.886954447889339,197071000.0,2820.0,313.3333333333333,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2018,388640.0,765000.0,1,6,2,3.0,843.4399117971334,1.968402634829148,352496480.0,2721.0,302.3333333333333,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2018,124850.0,129500.0,2,6,2,1.3333333333333333,104.30930326218284,1.037244693632359,155001275.0,4966.0,310.375,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2018,295540.0,550000.0,2,6,2,2.0,443.01248489730165,1.861000203018204,366912910.0,4966.0,310.375,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
2018,265020.0,595000.0,1,6,2,1.0,653.1284302963776,2.2451135763338614,241433220.0,2733.0,303.6666666666667,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2018,323030.0,392000.0,1,6,2,1.0,390.43824701195217,1.2135095811534533,324322120.0,3012.0,334.6666666666667,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2018,10990.0,6000.0,1,6,2,1.0,5.8765915768854065,0.545950864422202,11220790.0,3063.0,340.3333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2018,474380.0,575000.0,1,6,2,1.5,547.6190476190476,1.2121084362747165,498099000.0,3150.0,350.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2018,84480.0,110000.0,1,6,2,1.5,110.11011011011011,1.3020833333333333,84395520.0,2997.0,333.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2018,66280.0,82500.0,1,6,2,1.0,82.58258258258259,1.244719372359686,66213720.0,2997.0,333.0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
2018,209650.0,649000.0,1,6,2,3.0,612.8423040604343,3.095635583114715,222019350.0,3177.0,353.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2018,318430.0,475000.0,1,6,2,3.0,463.4146341463415,1.4916936218321137,326390750.0,3075.0,341.6666666666667,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2018,213860.0,354000.0,1,7,3,1.5,335.54502369668245,1.6552885064995793,225622300.0,3165.0,351.6666666666667,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2018,248890.0,422500.0,1,7,3,1.0,395.22918615528533,1.697537064566676,266063410.0,3207.0,356.3333333333333,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2018,200200.0,365000.0,1,7,3,3.0,353.6821705426357,1.8231768231768233,206606400.0,3096.0,344.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2018,145250.0,212000.0,1,7,3,1.5,212.21221221221222,1.459552495697074,145104750.0,2997.0,333.0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
2018,405440.0,500000.0,1,7,3,3.0,500.5005005005005,1.2332280978689818,405034560.0,2997.0,333.0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
2018,95450.0,90000.0,1,7,3,1.0,90.09009009009009,0.9429020429544264,95354550.0,2997.0,333.0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
2018,173460.0,150500.0,1,7,3,1.5,141.5804327375353,0.8676351896690879,184387980.0,3189.0,354.3333333333333,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2018,88910.0,50000.0,1,7,3,1.5,50.050050050050054,0.5623664379709818,88821090.0,2997.0,333.0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
2018,63970.0,20000.0,1,7,3,3.0,18.674136321195146,0.3126465530717524,68511870.0,3213.0,357.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2018,86390.0,125000.0,3,7,3,1.0,100.68465565847765,1.4469267276305129,107253185.0,7449.0,206.91666666666666,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
2018,70050.0,80500.0,4,7,3,1.3333333333333333,64.84091824405961,1.1491791577444683,86967075.0,9932.0,155.1875,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2018,405400.0,1335000.0,1,7,3,3.0,1259.433962264151,3.2930439072520965,429724000.0,3180.0,353.3333333333333,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2018,467700.0,745000.0,1,7,3,1.0,804.535637149028,1.592901432542228,433090200.0,2778.0,308.6666666666667,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2018,537600.0,910000.0,1,7,3,3.0,902.7777777777778,1.6927083333333333,541900800.0,3024.0,336.0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
2018,208950.0,285000.0,1,7,3,3.0,272.98850574712645,1.3639626704953338,218143800.0,3132.0,348.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2018,95050.0,100000.0,1,7,3,1.0,100.10010010010011,1.0520778537611783,94954950.0,2997.0,333.0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
2018,276990.0,477000.0,1,7,3,1.0,452.13270142180096,1.7220838297411458,292224450.0,3165.0,351.6666666666667,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
2018,166540.0,250000.0,1,7,3,3.0,265.6748140276302,1.5011408670589648,156714140.0,2823.0,313.6666666666667,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2018,465930.0,703000.0,1,7,3,1.5,652.1335807050093,1.508810336316614,502272540.0,3234.0,359.3333333333333,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
2018,284880.0,475000.0,1,7,3,3.0,461.1650485436893,1.6673687166526256,293426400.0,3090.0,343.3333333333333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2018,88910.0,26550.0,1,7,3,1.5,27.371134020618555,0.2986165785625914,86242700.0,2910.0,323.3333333333333,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2018,476640.0,675000.0,1,7,3,1.0,656.6147859922179,1.4161631419939578,489985920.0,3084.0,342.6666666666667,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
2018,88910.0,102500.0,1,7,3,3.0,107.44234800838575,1.152851197840513,84820140.0,2862.0,318.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2018,107500.0,175200.0,1,7,3,1.0,178.59327217125383,1.629767441860465,105457500.0,2943.0,327.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2018,90550.0,104000.0,1,7,3,1.5,109.35856992639327,1.1485367200441745,86113050.0,2853.0,317.0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
2018,278530.0,375000.0,1,7,3,3.0,377.2635814889336,1.346354073169856,276858820.0,2982.0,331.3333333333333,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
2018,209650.0,499000.0,1,7,3,1.0,469.86817325800376,2.3801574051991414,222648300.0,3186.0,354.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2018,405400.0,441000.0,1,7,3,1.0,457.94392523364485,1.0878145041933893,390400200.0,2889.0,321.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2018,209650.0,190000.0,1,7,3,1.0,182.5168107588857,0.9062723586930599,218245650.0,3123.0,347.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2018,172900.0,230000.0,1,7,3,3.0,219.25643469971402,1.3302486986697513,181372100.0,3147.0,349.6666666666667,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2018,114340.0,125000.0,3,7,3,1.0,100.68465565847765,1.0932307154101801,141953110.0,7449.0,206.91666666666666,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2018,121030.0,184900.0,1,7,3,1.5,185.0850850850851,1.527720399900851,120908970.0,2997.0,333.0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2018,706090.0,900000.0,1,7,3,1.0,955.4140127388536,1.2746250477984393,665136780.0,2826.0,314.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2018,62250.0,42387.0,1,7,3,3.0,40.522944550669216,0.6809156626506024,65113500.0,3138.0,348.6666666666667,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
2018,154770.0,237500.0,1,7,3,3.0,249.73711882229233,1.5345351166246688,147186270.0,2853.0,317.0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
2018,260890.0,325000.0,1,7,3,3.0,330.9572301425662,1.2457357506995286,256193980.0,2946.0,327.3333333333333,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
2018,177380.0,302500.0,1,7,3,1.5,311.5345005149331,1.7053782839102491,172235980.0,2913.0,323.6666666666667,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
2018,506430.0,799000.0,1,7,3,1.5,795.0248756218906,1.57771064115475,508962150.0,3015.0,335.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2018,56700.0,104000.0,1,7,3,1.5,114.53744493392071,1.8342151675485008,51483600.0,2724.0,302.6666666666667,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2018,69120.0,55000.0,1,7,3,3.0,59.978189749182114,0.7957175925925926,63383040.0,2751.0,305.6666666666667,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2018,203150.0,357000.0,1,7,3,1.5,357.35735735735733,1.7573221757322175,202946850.0,2997.0,333.0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2018,69540.0,47324.0,1,7,3,1.0,45.591522157996145,0.6805291918320391,72182520.0,3114.0,346.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2018,405400.0,420000.0,1,7,3,1.0,403.45821325648416,1.0360138135175136,422021400.0,3123.0,347.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2018,218190.0,345000.0,1,7,3,1.0,345.3453453453453,1.5811907053485494,217971810.0,2997.0,333.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2018,389940.0,645000.0,1,7,3,1.0,631.1154598825832,1.6541006308662871,398518680.0,3066.0,340.6666666666667,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2018,81620.0,80000.0,1,7,3,1.0,87.05114254624591,0.98015192354815,75008780.0,2757.0,306.3333333333333,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
